engine,tier,prompt_idx,ttft_ms,tpot_ms,e2e_ms,per_token_ms,tokens_per_sec,requests_per_sec,peak_vram_mb,status
kv_cache,short,1,18.209464848041534,17.43920227246625,872.7303761988878,"[17.794400453567505, 17.57078990340233, 17.52062328159809, 17.365168780088425, 17.4473337829113, 17.468763515353203, 17.475159838795662, 17.404643818736076, 17.409969121217728, 17.38901063799858, 17.40267686545849, 17.470382153987885, 17.476219683885574, 17.425114288926125, 17.403356730937958, 17.361897975206375, 17.44985766708851, 17.42534339427948, 17.450792714953423, 17.384395003318787, 17.430784180760384, 17.41791144013405, 17.50226877629757, 17.395153641700745, 17.45801419019699, 17.38608069717884, 17.405344173312187, 17.406240105628967, 17.359664663672447, 17.343206331133842, 17.42120087146759, 17.36406423151493, 17.54659041762352, 17.3760075122118, 17.438272014260292, 17.449509352445602, 17.477786168456078, 17.420701682567596, 17.470140010118484, 17.568044364452362, 17.42928847670555, 17.39748753607273, 17.3998661339283, 17.424654215574265, 17.46360771358013, 17.375988885760307, 17.450693994760513, 17.38988421857357, 17.456555739045143]",57.29146293471676,,2897.53955078125,SUCCESS
kv_cache,short,2,18.132111057639122,17.488947176203435,875.0905226916075,"[17.791615799069405, 17.505716532468796, 17.436901107430458, 17.402855679392815, 17.619146034121513, 17.423273995518684, 17.487782984972, 17.40381121635437, 17.505954951047897, 17.49417558312416, 17.514681443572044, 17.436712980270386, 17.46503822505474, 17.444085329771042, 17.43476279079914, 17.46315322816372, 17.502551898360252, 17.409672960639, 17.445866018533707, 17.46521331369877, 17.49960705637932, 17.465565353631973, 17.483515664935112, 17.466479912400246, 17.51396618783474, 17.50473864376545, 17.517507076263428, 17.486197873950005, 17.499402165412903, 17.49454252421856, 17.457829788327217, 17.585784196853638, 17.48046465218067, 17.51641184091568, 17.430994659662247, 17.52507872879505, 17.448853701353073, 17.475571483373642, 17.464864999055862, 17.643215134739876, 17.435582354664803, 17.485346645116806, 17.514556646347046, 17.552867531776428, 17.394326627254486, 17.464078962802887, 17.461000010371208, 17.442742362618446, 17.594346776604652]",57.13694606840189,,2897.53955078125,SUCCESS
kv_cache,medium,0,18.97033490240574,18.181353693409843,909.856665879488,"[45.16983963549137, 17.71082729101181, 17.647957429289818, 17.57916249334812, 17.629217356443405, 17.667068168520927, 17.603734508156776, 17.56851375102997, 17.62859895825386, 17.63126254081726, 17.74509996175766, 17.596805468201637, 17.64870062470436, 17.616882920265198, 17.644107341766357, 17.65192486345768, 17.62087456882, 17.60599948465824, 17.633451148867607, 17.61441119015217, 17.643971368670464, 17.574802041053772, 17.60658621788025, 17.579402774572372, 17.602110281586647, 17.57839508354664, 17.66831986606121, 17.562072724103928, 17.638396471738815, 17.508864402770996, 17.62811280786991, 17.568906769156456, 17.599686980247498, 17.547212541103363, 17.714351415634155, 17.60650984942913, 17.594462260603905, 17.638206481933594, 17.613505944609642, 17.641987651586533, 17.61818304657936, 17.64119230210781, 17.64588989317417, 17.559098079800606, 17.689676955342293, 17.60168746113777, 17.59796030819416, 17.565982416272163, 17.636356875300407]",54.95371070526682,,3169.13671875,SUCCESS
kv_cache,medium,1,18.914544954895973,18.04678062243121,903.2067954540253,"[40.868911892175674, 17.516031861305237, 17.54576340317726, 17.528045922517776, 17.601100727915764, 17.526783049106598, 17.736058682203293, 17.52987504005432, 17.58025959134102, 17.571136355400085, 17.53944344818592, 17.527854070067406, 17.542170360684395, 17.504967749118805, 17.54474826157093, 17.561454325914383, 17.54872314631939, 17.55080372095108, 17.50635914504528, 17.519576475024223, 17.6486037671566, 17.595328390598297, 17.547130584716797, 17.557449638843536, 17.619043588638306, 17.544088885188103, 17.5748560577631, 17.557770013809204, 17.563272267580032, 17.584634944796562, 17.59502664208412, 17.510859295725822, 17.554206773638725, 17.593801021575928, 17.545117065310478, 17.574287950992584, 17.57112331688404, 17.55738817155361, 17.57105626165867, 17.59488694369793, 17.68769696354866, 17.532769590616226, 17.694469541311264, 17.634235322475433, 17.577001824975014, 17.553875222802162, 17.632152885198593, 17.571842297911644, 17.598208039999008]",55.35830803273123,,3169.150390625,SUCCESS
kv_cache,medium,2,19.106175750494003,18.043913783467545,903.2579511404037,"[40.709737688302994, 17.492974177002907, 17.5806675106287, 17.72533729672432, 17.588257789611816, 17.500821501016617, 17.57671684026718, 17.578674480319023, 17.617853358387947, 17.55369082093239, 17.64863356947899, 17.61508546769619, 17.54685677587986, 17.524007707834244, 17.55467802286148, 17.58267544209957, 17.54686050117016, 17.605086788535118, 17.566272988915443, 17.562640830874443, 17.58357509970665, 17.554262652993202, 17.549721524119377, 17.577387392520905, 17.66197755932808, 17.491618171334267, 17.577268183231354, 17.554111778736115, 17.509879544377327, 17.53886416554451, 17.54986122250557, 17.574438825249672, 17.702000215649605, 17.5938680768013, 17.642270773649216, 17.54675805568695, 17.610367387533188, 17.596112564206123, 17.59226992726326, 17.577845603227615, 17.559411004185677, 17.55416952073574, 17.55305752158165, 17.48967356979847, 17.56187714636326, 17.543932422995567, 17.51074753701687, 17.554691061377525, 17.562227323651314]",55.35517283503871,,3169.150390625,SUCCESS
kv_cache,long,0,17.969978973269463,20.687093464087468,1031.6375587135553,"[171.25684209167957, 17.571134492754936, 17.65977218747139, 17.568303272128105, 17.53855310380459, 17.580632120370865, 17.595116049051285, 17.59563200175762, 17.56240427494049, 17.511414363980293, 17.583783715963364, 17.559140920639038, 17.585987225174904, 17.534231767058372, 17.574433237314224, 17.542744055390358, 17.58122630417347, 17.547689378261566, 17.60667748749256, 17.557494342327118, 17.546886578202248, 17.50854216516018, 17.556143924593925, 17.542311921715736, 17.512110993266106, 17.53973588347435, 17.51306839287281, 17.51348003745079, 17.52990484237671, 17.493613064289093, 17.54269376397133, 17.54823885858059, 17.502110451459885, 17.527475953102112, 17.560826614499092, 17.552264034748077, 17.549719661474228, 17.531849443912506, 17.517143860459328, 17.544899135828018, 17.520371824502945, 17.51723885536194, 17.569852992892265, 17.523696646094322, 17.50676892697811, 17.55191944539547, 17.603861168026924, 17.604265362024307, 17.523372545838356]",48.466634020527174,,4100.6845703125,SUCCESS
kv_cache,long,1,18.0574432015419,20.752318393515083,1034.9210444837809,"[171.38165794312954, 17.615115270018578, 17.623234540224075, 17.61724427342415, 17.61399582028389, 17.585737630724907, 17.600316554307938, 17.5674669444561, 17.70436391234398, 17.590099945664406, 17.59086363017559, 17.518147826194763, 17.61987805366516, 17.561698332428932, 17.57952943444252, 17.702117562294006, 17.599990591406822, 17.568551003932953, 17.619436606764793, 17.57166162133217, 17.620956525206566, 17.58762262761593, 17.69287884235382, 17.81225949525833, 17.672395333647728, 17.65025220811367, 17.682544887065887, 17.602160573005676, 17.63838343322277, 17.606550827622414, 17.584849148988724, 17.639875411987305, 17.56897382438183, 17.576783895492554, 17.57371611893177, 17.566310241818428, 17.624076455831528, 17.53326691687107, 17.61762797832489, 17.57609285414219, 17.601966857910156, 17.547303810715675, 17.62104593217373, 17.593035474419594, 17.665153369307518, 17.596274614334106, 17.659734934568405, 17.64819584786892, 17.672205343842506]",48.31286431607933,,4100.7314453125,SUCCESS
kv_cache,long,2,17.979927361011505,20.779209857692525,1036.1612103879452,"[171.30366154015064, 17.66069419682026, 17.66974665224552, 17.62864738702774, 17.638765275478363, 17.639627680182457, 17.631852999329567, 17.631661146879196, 17.69847795367241, 17.674094066023827, 17.70608313381672, 17.64635182917118, 17.706383019685745, 17.808102071285248, 17.644643783569336, 17.591562122106552, 17.67260581254959, 17.654020339250565, 17.64701120555401, 17.626754939556122, 17.70155318081379, 17.60122738778591, 17.628008499741554, 17.644863575696945, 17.68372394144535, 17.575539648532867, 17.66875572502613, 17.617342993617058, 17.645960673689842, 17.673538997769356, 17.595529556274414, 17.623072490096092, 17.648492008447647, 17.639024183154106, 17.57546328008175, 17.606014385819435, 17.616888508200645, 17.556389793753624, 17.719684168696404, 17.75316707789898, 17.542677000164986, 17.596347257494926, 17.678743228316307, 17.59307272732258, 17.65960082411766, 17.60440319776535, 17.65820011496544, 17.625633627176285, 17.567617818713188]",48.255039369095556,,4100.7314453125,SUCCESS
from_scratch,short,0,73.9237479865551,20.58618508127271,1082.6468169689178,"[20.691201090812683, 20.61137743294239, 20.71123756468296, 20.555511116981506, 20.60716040432453, 20.58582194149494, 20.57892270386219, 20.617185160517693, 20.59750072658062, 20.595623180270195, 20.54278925061226, 20.563660189509392, 20.595842972397804, 20.580841228365898, 20.662005990743637, 20.583780482411385, 20.576290786266327, 20.533135160803795, 20.56744508445263, 20.542997866868973, 20.52067406475544, 20.55823989212513, 20.56870423257351, 20.582647994160652, 20.598364993929863, 20.594894886016846, 20.543145015835762, 20.511776208877563, 20.568059757351875, 20.560475066304207, 20.558016374707222, 20.58999240398407, 20.565856248140335, 20.555559545755386, 20.557133480906487, 20.557405427098274, 20.5874964594841, 20.592037588357925, 20.60256339609623, 20.57967334985733, 20.634710788726807, 20.603908225893974, 20.499618723988533, 20.508192479610443, 20.578447729349136, 20.94709686934948, 20.593030378222466, 20.50759084522724, 20.59742622077465]",46.183112734755746,,2869.6748046875,SUCCESS
from_scratch,short,1,22.24970981478691,20.567419197486373,1030.053250491619,"[20.59769257903099, 20.650438964366913, 20.531464368104935, 20.588364452123642, 20.584622398018837, 20.551182329654694, 20.49463987350464, 20.52980102598667, 20.559804514050484, 20.5206461250782, 20.568188279867172, 20.563116297125816, 20.581606775522232, 20.713696256279945, 20.563194528222084, 20.538469776511192, 20.567191764712334, 20.526222884655, 20.51486261188984, 20.49129642546177, 20.510923117399216, 20.520590245723724, 20.54678648710251, 20.552240312099457, 20.54283395409584, 20.55538073182106, 20.58095484972, 20.527612417936325, 20.510168746113777, 20.56097984313965, 20.538317039608955, 20.531613379716873, 20.52280865609646, 20.52481658756733, 20.535707473754883, 20.57276852428913, 20.557120442390442, 20.57706192135811, 20.570602267980576, 20.57509869337082, 20.56015096604824, 20.55467665195465, 20.586853846907616, 20.553791895508766, 21.16042748093605, 20.548531785607338, 20.49943618476391, 20.60208097100258, 20.586702972650528]",48.54117976535313,,2869.6142578125,SUCCESS
